_id;title;body;date;place;date_ISO_8601;persistentUrl;difficulty;
4_13;KriminalitätSchlägereien unter Fußball-Fans;Nach den Fußballspielen am Wochenende ist es im Land zu mehreren Zusammenstößen zwischen Fans gekommen. Wie die Polizei am Montag mitteilte, hatte ein Dortmunder Fan am Freitag nach Spielende in einer VfB-Fankneipe in Stuttgart einen BVB-Fangesang angestimmt. Polizisten konnten die folgende Schlägerei beenden. Am Stuttgarter Hauptbahnhof kam es zwischen acht Fans des FSV 08 Bissingen und des SSV Reutlingen zu einer Schlägerei. Beim Eintreffen der Bundespolizei vermummten sich die Schläger, kesselten die drei Beamten ein und begaben sich geschlossen zur S-Bahn-Station. Auf der Rückfahrt von Bietigheim nach Reutlingen traktierten bislang unbekannte Fans zudem zwei Bundespolizisten mit Faustschlägen. Die Beamten wurden leicht verletzt.;23.02.2015;Stuttgart;23.02.2015;https://web.archive.org/web/20190905124521/https://www.focus.de/regional/stuttgart/kriminalitaet-schlaegereien-unter-fussball-fans_id_4496715.html;3;
4_14;Streit in Schwetzingen Schlägerei mit Stöcken und Ästen auf Fußballplatz;Ein Streit auf einem Fußballplatz in Schwetzingen endete für manch Beteiligten im Krankenhaus: Mehr als 30 Männer gingen mit Stöcken und abgebrochenen Ästen aufeinander los. Schwetzingen - Ein Streit um einen Fußballplatz in Schwetzingen (Rhein-Neckar-Kreis) ist am Samstagnachmittag eskaliert. Nach Auskunft der Polizei vom Sonntag wurden sechs Männer verletzt, einer von ihnen musste im Krankenhaus behandelt werden. Die anderen aus der gleichen Gruppe erlitten Schürfungen und Prellungen. Geschlagen und getreten Die Männer spielten, wie jede Woche, mit Einverständnis des Vereins Fußball, als eine Gruppe von bis zu 20 anderen Männern auftauchte. Sie forderten die Freizeitmannschaft auf, den Platz zu verlassen, weil sie selbst darauf spielen wollten. Als sich die Spieler weigerten, wurden sie von den anderen Männer geschlagen und getreten. Dann holten die Angreifer noch 15 weitere Personen zur Verstärkung hinzu. Mit Stöcken und abgebrochenen Ästen aus dem angrenzenden Wald bewaffnet kam die Gruppe zurück und schlug auf die Spieler ein, hieß es im Polizeibericht. Erst als die Angegriffenen mit der Polizei drohten, hätten die Angreifer das Gelände verlassen. Bei der Fahndung nach ihnen wurden sieben Tatverdächtige im Alter zwischen 19 Jahren und 35 Jahren festgenommen und nach Entnahme von DNA-Proben wieder auf freien Fuß gesetzt. ;14.05.2017;Schwetzingen;14.05.2017;https://web.archive.org/web/20190905125413/https://www.stuttgarter-nachrichten.de/inhalt.streit-in-schwetzingen-schlaegerei-mit-stoecken-und-aesten-auf-fussballplatz.da497c3c-ff04-470c-bfae-714e14980bcf.html;1;
4_15;Streit um Fußballplatz in Schwetzingen eskaliert;SCHWETZINGEN - (dpa). Ein Streit um einen Fußballplatz in Schwetzingen (Rhein-Neckar-Kreis) ist am Samstag eskaliert. Laut Polizei wurden sechs Männer verletzt, einer von ihnen musste im Krankenhaus behandelt werden. Die anderen aus der gleichen Gruppe erlitten Schürfungen und Prellungen. Die Männer spielten, wie jede Woche, mit Einverständnis des Vereins Fußball, als eine Gruppe von bis zu 20 anderen Männern auftauchte. Sie forderten die Freizeitmannschaft auf, den Platz zu verlassen, weil sie selbst darauf spielen wollten. Als sich die Spieler weigerten, wurden sie von den anderen Männern geschlagen und getreten. Dann holten die Angreifer 15 weitere Personen zur Verstärkung hinzu. Mit Stöcken und abgebrochenen Ästen aus dem angrenzenden Wald bewaffnet kam die Gruppe zurück und schlug auf die Spieler ein, hieß es im Polizeibericht. Erst als die Angegriffenen mit der Polizei drohten, hätten die Täter das Gelände verlassen. Bei der Fahndung wurden sieben Tatverdächtige im Alter zwischen 19 und 35 Jahren festgenommen.;16.05.2017;Schwetzingen;16.05.2017;https://web.archive.org/web/20190905125509/https://www.allgemeine-zeitung.de/streit-um-fussballplatz-in-schwetzingen-eskaliert_17892387;2;
3_1;Betrunkene pöbeln und schlagen mit Holzlatten Rechte greifen Flüchtlinge in Hildesheim an;Betrunkene Fans des Fußball-Regionalligisten VfV?06?Hildesheim und polizeibekannte Mitglieder der rechtsextremen Szene haben am Sonntagabend in Hildesheim Flüchtlinge mit Holzlatten angegriffen. Später kam es nach Angaben der Polizei vom Montag vor dem Bahnhof zu tumultartigen Szenen. Hildesheim. Die Beamten seien auf zwei rivalisierende Gruppen gestoßen, nachdem gegen 22 Uhr ein Notruf eingegangen war. Etwa 15 Rechtsextreme standen rund 20 Migranten gegenüber, darunter Flüchtlinge aus einer nahe gelegenen Unterkunft. Auslöser des Tumults waren laut Polizei Pöbeleien der Fußballfans und Rechtsextremisten, die vor dem Bahnhof Alkohol tranken. Ein 18-jähriger Deutscher mit dunkler Hautfarbe und ein 21??Jahre alter Syrer wurden als Scheiß Ausländer beschimpft. Außerdem seien die Männer gestoßen worden. Als sie die Flucht ergriffen, seien sie von mehreren Männern verfolgt worden. In einer Unterführung ließen die Verfolger dann von den beiden ab, weil sie einem 22-jährigen sudanesischen Flüchtling begegneten, den die Angreifer laut Polizei unvermittelt mit längeren Holzstücken schlugen. Der Mann wurde leicht verletzt. Einer der Flüchtenden will danach drei Knallgeräusche gehört haben. Die Polizei fand jedoch keine Patronenhülsen oder Waffen. Die Polizei leitete Ermittlungsverfahren wegen gefährlicher Körperverletzung und Beleidigung ein. Außerdem prüft sie Ermittlungen wegen Landfriedensbruchs. Der Göttinger Polizeipräsident Uwe Lührig erklärte: Übergriffe auf Flüchtlinge in Hildesheim sind nicht akzeptabel. Wir lassen keinen Raum für rechtes Gedankengut oder politisch motivierte Straftaten aus dem rechten Spektrum.;24.08.2015;Hildesheim;24.08.2015;https://web.archive.org/web/20150826224434/https://www.haz.de/Nachrichten/Der-Norden/Uebersicht/Rechte-attackieren-Asylbewerber-in-Hildesheim;2;
3_2;VERFASSUNGSWIDRIGE PAROLEN GERUFEN Betrunkener Mann beleidigt Zugreisende in Osnabrück;Osnabrück. Ein 45-jähriger Mann hat am Donnerstag in einem Zug der Nordwestbahn Richtung Osnabrück fremdenfeindliche Parolen gerufen und Bahnreisende beleidigt. Ein couragierter Zeuge meldete gegen 15.15 Uhr über den Notruf der Polizei, dass ein offensichtlich stark alkoholisierter Mann, Reisende mit mutmaßlichem Migrationshintergrund fremdenfeindlich beschimpft habe. Der Betrunkene hätte mehrfach lautstark Scheiß Moslems und Sieg Heil gerufen. Gleich nach der Einfahrt des Zuges in den Hauptbahnhof Osnabrück wurde der Mann durch Bundespolizisten in Empfang genommen. Bei einem Atemalkoholtest in der Dienststelle der Bundespolizei wurden bei dem Mann 2,75 Promille gemessen. Die gegen ihn erhobenen Vorwürfe gab der 45-jährigen Deutsche unverhohlen zu. Gegen ihn wurde ein Strafverfahren eingeleitet. Nach Abschluss der polizeilichen Maßnahmen wurde der Mann wieder entlassen.;20.05.2016;Osnabrück;20.05.2016;https://web.archive.org/web/20180915103432/https://www.noz.de/lokales/osnabrueck/artikel/716185/betrunkener-mann-beleidigt-zugreisende-in-osnabruck;1;
3_3;Zeugen Gesucht Exhibitionist zeigt sich in Oldenburger Supermarkt;Als eine 28 Jahre alte Frau einkaufen war, sah sie den Mann mit geöffneter Hose. Er war auffällig gekleidet.  Nadorst Nach einem Exhibitionisten, der sich am Montagabend in einem Lebensmittel-Discounter an der Nadorster Straße vor ein Kundin entblößt hat, fahndet die Polizei. Es werden Zeugen gesucht, die Angaben zu dem unbekannten Mann machen können. Nach Angaben der Polizei hatte sich am Montag Folgendes ereignet: Eine 28-jährige Oldenburgerin hatte gegen 18 Uhr in dem Lebensmittelmarkt eingekauft. Als sie sich von einem der Regale umdrehte, habe hinter ihr ein Mann mit geöffneter Hose gestanden und sein Geschlechtsteil gezeigt. Der Unbekannte habe sich dann umgedreht und das Geschäft verlassen. Die Frau erstattete Anzeige bei der Polizei. Es soll sich um einen etwa 1,80 Meter großen und sehr schlanken Mann mit kurzen dunkelblonden Haaren gehandelt haben. Er habe orangefarbene Sneaker, eine hellgraue Jeans sowie einen schwarz-bordeauxfarbenen Blouson getragen. Bei sich trug der Unbekannte eine grau-weiße Umhängetasche aus Lkw-Plane. Zeugen werden gebeten, sich bei der Polizei unter Telefon ? 790-41?15 zu melden.;;Oldenburg;;https://web.archive.org/web/20190807070911/https://www.nwzonline.de/oldenburg/blaulicht/nadorst-zeugen-gesucht-exhibitionist-zeigt-sich-in-oldenburger_a_50,5,2100258528.html;1;
3_4;Stade: Massenschlägerei zwischen Türken und Libanesen;Am Sonntagnachmittag kam es im niedersächsischen Stade zu einer regelrechte Massenschlägerei zwischen zwei Familien, bestehend aus Türken und Libanesen. Ein Großaufgebot der Polizei musste anrücken. Laut Polizeibericht gab es gegen 16 Uhr in Stade auf dem Pferdemarkt eine heftige Auseinandersetzung zwischen zwei Familien mit Migrationshintergrund. So soll eine türkische Familie mit einer Gruppe Libanesen in Streit geraten sein, bei dem die 15-20 beteiligten Personen mit Baseballschlägern und Schlagstöcken aufeinander losgegangen seien. Auch von einer Machete ist die Rede. Zunächst habe sich die Situation wieder beruhigt, doch kurze Zeit später kam es zu einer erneuten Auseinandersetzung mitsamt Handgreiflichkeiten: Diesmal hatten offenbar beide Seiten aufgerüstet, denn jetzt sollen 20 bis 50 Personen beteiligt gewesen sein. Mehr als 50 Beamte im Einsatz Da es auch an anderen Stellen in der Stadt zu Streitigkeiten kam, waren zeitweise über 50 Polizisten im Einsatz, um die Lage zu beruhigen. Drei Personen wurden dabei in Gewahrsam genommen und mussten die Nacht hinter Gittern verbringen. Bisher ging bei der Polizei eine Anzeige wegen gefährlicher Körperverletzung ein. Ein 38-Jähriger wurde von einem bekannten Tatverdächtigen im Gesicht verletzt. Bei laut Bericht nicht unerhelblichen Gesichts-und Halsverletzungen einer weiteren Person gibt es bisher aber noch keinerlei Hinweise auf den Täter. Was der Auslöser für die Auseinandersetzungen war, wird in den kommenden Tagen durch die Polizei zu ermittelt. Zeugen, die zu den Taten oder auch zu den Hintergründen Angaben machen können, werden gebeten, sich bei der Polizei Stade unter der Telefonnummer 04141-102215 zu melden.;26. Sep 16;Stade;26.09.2016;https://web.archive.org/web/20160928144949/http://www.denken-macht-frei.info:80/stade-massenschlaegerei-zwischen-tuerken-und-libanesen/;2;
3_5;Silvester Polizei greift am Hauptbahnhof Hannover durch;Hannover hat weitgehend friedlich ins neue Jahr gefeiert - Probleme machten allerdings Hunderte Migranten am Hauptbahnhof. Hannover. Zeitweise hielten sich bis zu 1000 Menschen im Hauptbahnhof und auf dem Vorplatz auf. Laut Polizei handelte es sich dabei hauptsächlich um junge Männer mit Migrationshintergrund, die teilweise immer wieder durch distanz- und respektloses Verhalten auffielen. Die Polizei zerstreute jedoch größere Ansammlungen, frühzeitige Gefährderansprachen und Platzverweise zeigten Wirkung. Im Einsatz waren auch zahlreiche Zivilkräfte. Ihre Aufgabe bestand darin, rechtzeitig verdächtige oder gewaltgeneigte Personengruppen festzustellen. Außerdem setzte die Polizei Videoüberwachung ein. Insgesamt war die Bundespolizei mit rund 100 Beamten im Einsatz. Olaf Petersen, Einsatzleiter der Bundespolizei: Das offensive Einsatzkonzept mit starker Präsenz und durchgängigem Fahndungsdruck unterband Gefahrensituationen im Ansatz und verhinderte Straftaten in ihrer Entstehung. Alle Einsatzkräfte trafen ihre Maßnahmen entschlossen, bei niedriger Eingriffsschwelle. Insgesamt wurden lediglich sechs Ermittlungsverfahren eingeleitet, wegen sexueller Belästigung, Körperverletzung, Sachbeschädigung, Widerstands und Verstoßes gegen das Waffengesetz. Zu 99 Brandeinsätzen rückte die Feuerwehr Hannover in der Silvesternacht aus. Der Rettungsdienst war in der Landeshauptstadt bei 247 Notfalleinsätzen gefordert. Insgesamt lag das Einsatzaufkommen deutlich über dem des Vorjahres.;01.01.2017;Hannover;01.01.2017;https://web.archive.org/web/20170103185708/https://www.neuepresse.de/Hannover/Meine-Stadt/Polizei-greift-am-Hauptbahnhof-Hannover-durch;1;
3_6;Massenschlägerei in Südstadt: Polizei verhindert Eskalation;Am Samstagabend kam es in Peine auf der Wiesenstraße zu einer Auseinandersetzung zwischen 8 -10 Flüchtlingen. Später am Abend sollen Teile dieser Gruppe in der Peiner Südstadt randaliert haben und Bürger u.a. türkischer Herkunft mit Steinen beworfen haben. Die Polizei musste einschreiten, um eine Eskalation zu verhindern. Peine Der Vorfall ereignete sich am 25.3.2017, gegen 21:26 Uhr, auf der Wiesenstraße in Peine. Bei der Auseinandersetzung wurde eine Person am Kopf verletzt und mit einem Rettungswagen ins Klinikum Peine gebracht. Über den Hintergrund der handgreiflichen Auseinandersetzung liegen noch keine Erkenntnisse vor, zumal vor dem Eintreffen der Polizei schon ein Teil der Beteiligten den Ort bereits verlassen hatte. Gewalt in der Peiner Südstadt Gegen 22:56 Uhr wurde die Polizei erneut in die Peiner Südstadt, Nähe des Bahnhofs gerufen. Hier hatten jetzt ca. 10 Personen, darunter sollen auch Beteiligte der ersten Schlägerei gewesen sein, mehrere geparkte Pkws beschädigt. Darüber hinaus bewarfen sie auch Bewohner der Südstadt mit Steinen. Bei den betroffenen Südstadtbewohnern handelte es sich um Bürger mit u.a. türkischem, kurdischem und libanesischem Migrationshintergrund. Aus dieser Situation heraus entwickelte sich eine Schlägerei an denen letztendlich ca. 40 - 50 Personen beteiligt waren. Als der erste Streifenwagen der Polizei vor Ort eintraf, wurde auch er mit Steinen beworfen. Aufgrund der hohen Anzahl der Beteiligten Personen forderte die Peiner Polizei Unterstützungskräfte aus anderen Dienststellen an. Nachdem eine Gruppe der an der Schlägerei beteiligten Personen sich vom Ort fluchtartig entfernt hatte, formierten sich ca. 25-30 Personen von Bewohnern der Südstadt, um, wie aus dem Umfeld in Erfahrung gebracht werden konnten, das Recht in die eigenen Hände zu nehmen. Die Polizei führte bei diesen Personen eine Gefährderansprache durch, die jedoch ignoriert wurde. Polizeilichen Aufforderungen wurden keine Folge geleistet. Vielmehr verhielten sich die Personen äußert aggressiv gegenüber den einschreitenden Polizeibeamten. Nachdem jedoch immer mehr der angeforderten Unterstützungskräfte vor Ort eintrafen, gelang es der Polizei durch eine starke Präsenz und Feststellung der Personalien eine erneute Eskalation zu verhindern. Während der Personalienfeststellung kam es noch zu einer Widerstandshandlung gegenüber der Polizei, worauf eine Person in Gewahrsam genommen wurde. Die Anderen erhielten einen Platzverweis. Durch die weiterhin starke Präsenz der polizeilichen Einsatzkräfte, zerstreute sich letztendlich die Gruppe und es kam zu keinen weiteren Auseinandersetzungen. Es wurden mehrere Ermittlungsverfahren u.a. wegen Landfriedensbruch, Körperverletzungen, Sachbeschädigungen, Widerstand gegen Vollstreckungsbeamte eingeleitet.;26.03.2017;Peine;26.03.2017;https://web.archive.org/web/20190827124654/https://www.goettinger-tageblatt.de/Nachrichten/Der-Norden/Streit-in-Peine-eskaliert-Polizei-Grossaufgebot-verhindert-Ausschreitungen;2;
3_7;Polizei-Großaufgebot verhindert Ausschreitungen;Was ist in Peine los? Nach einer tätlichen Auseinandersetzung zwischen Flüchtlingen und kurdisch-libanesischen Familie ist es am Sonnabend zu einer Schlägerei und Ausschreitungen gekommen. Am Sonntag verhinderte ein Großaufgebot der Polizei einer erneutes Aufeinandertreffen. Auch Montag blieb sie in Alarmbereitschaft. Peine Das wackelige Video zeigt junge Männer, die mit Stöcken in der Hand die Straße hinunter rennen. Immer wieder ertönt der muslimische Ruf Allahu akbar (Gott ist groß), dann verschwinden die Männer im Dunklen. Es kracht, Steine fliegen gegen ein Auto. Aufnahmen aus Peines Südstadt, wo es am Sonnabend gleich zweimal zu Massenprügeleien gekommen ist. Auch am Sonntag drohten die Aggressionen wieder aufzuflammen, mit rund 100 Beamten, Straßensperren und Kontrollen verhinderte die Polizei aber einen erneuten Zusammenstoß. Doch die Aggression ist noch nicht gebannt - die Polizei sah die Lage auch Montag nicht als stabil an und zeigt weiter Präsenz. Was ist los in Peine? Die Antwort darauf könne man derzeit noch nicht genau geben, meint ein Polizeisprecher: Wir ermitteln in alle Richtungen. Es sei derzeit noch völlig offen, was genau Ursache oder Anlass der Auseinandersetzungen gewesen sei. Auch sei nicht klar, ob es sich um rivalisierende Banden oder überhaupt feste Gruppen gehandelt habe. Zum ersten Vorfall kam es am Sonnabendabend. Laut Polizeibericht haben sich acht bis zehn Jugendliche, die meisten aus Syrien, gegen 21.30 Uhr eine Schlägerei geliefert. Einer der Beteiligten wurde am Kopf verletzt und musste ins Krankenhaus, die anderen hatten sich aus dem Staub gemacht, als die Polizei eintraf. Offenbar ist es zum Streit zwischen den Syrern und den Mitgliedern einer in Peine ansässigen kurdisch-libanesischen Familie gekommen. Die Ursachen des Streits sind allerdings derzeit unklar. Polizeisprecher Peter Ratthai widerspricht im NDR der Vermutung, dass es eine Auseinandersetzung zwischen verschiedenen Flüchtlingsgruppen gewesen sei. Angriff auf Polizeiwagen Doch mit der ersten Schlägerei endet die Geschichte nicht. Gegen 23 Uhr wird die Polizei wieder in die Peiner Südstadt gerufen. In der Nähe des Bahnhofs beschädigen zehn Jugendliche parkende Autos. Anwohner mit vorwiegend kurdischem und libanesischem Hintergrund werden mit Steinen beworfen und setzen sich zur Wehr. Daraufhin entwickelt sich eine Massenschlägerei, an der sich zwischenzeitlich zwischen 40 und 50 Personen beteiligten. Als der erste Streifenwagen eintraf, sei er ebenfalls mit Steinen beworfen worden, berichtet die Polizei. Danach soll eine Gruppe von 25 bis 30 Anwohnern die Initiative ergriffen haben, um das Recht in die eigenen Hände zu nehmen, wie die Polizei schreibt. Dabei ist es mutmaßlich auch zu den im Video festgehaltenen Szenen gekommen. Als die Polizei einschreiten will, wird sie zunächst ignoriert. Als die Beamten dann deutlicher geworden seien, seien sie aggressiv angegangen worden, berichtet die Polizei, ohne Einzelheiten zu nennen. Situation weiter angespannt Am Sonntag entspannt sich die Situation nicht. Abends geht ein Anruf bei der Polizei ein, dass sich erneut Menschen in der Südstadt sammeln und eine weitere Schlägerei vorbereitet werde, diesmal auch mit Messern und Schlagwaffen. Die Polizei baut daraufhin Kontrollen auf, riegelt Straßen ab und überprüft Personen. Waffen werden dabei allerdings nicht gefunden. Rund 100 Beamte waren im Einsatz, weit mehr, als sonst in Peine unterwegs sind. Mit Erfolg: Die Nacht bleibt ruhig. Auch Montag ist die Polizei in erhöhter Alarmbereitschaft geblieben. Es werden verstärkt Kontrollen durchgeführt, Streifenwagen patrouillieren in der Gegend. Der Großeinsatz habe auch zum Schutz der Bevölkerung gedient, erklärt Peines Polizeisprecher Peter Rathai. Er betont in diesem Zusammenhang, dass die Südstadt generell nicht als ein Brennpunkt gilt. Obwohl dort viele Menschen unterschiedlicher Nationalitäten leben, seien die meisten an einem friedlichen Miteinander interessiert.;27.03.2017;Peine;27.03.2017;https://web.archive.org/web/20190827124746/https://www.paz-online.de/Stadt-Peine/Massenschlaegerei-in-Suedstadt-Polizei-verhindert-Eskalation;2;
3_8;Streit um Fußballplatz: Freizeitsportler angegriffen;Schwetzingen (dpa/lsw) - Ein Streit um einen Fußballplatz in Schwetzingen (Rhein-Neckar-Kreis) ist am Samstagnachmittag eskaliert. Nach Auskunft der Polizei vom Sonntag wurden sechs Männer verletzt, einer von ihnen musste im Krankenhaus behandelt werden. Die anderen aus der gleichen Gruppe erlitten Schürfungen und Prellungen. Die Männer spielten, wie jede Woche, mit Einverständnis des Vereins Fußball, als eine Gruppe von bis zu 20 anderen Männern auftauchte. Sie forderten die Freizeitmannschaft auf, den Platz zu verlassen, weil sie selbst darauf spielen wollten. Als sich die Spieler weigerten, wurden sie von den anderen Männer geschlagen und getreten. Dann holten die Angreifer noch 15 weitere Personen zur Verstärkung hinzu. Mit Stöcken und abgebrochenen Ästen aus dem angrenzenden Wald bewaffnet kam die Gruppe zurück und schlug auf die Spieler ein, hieß es im Polizeibericht. Erst als die Angegriffenen mit der Polizei drohten, hätten die Angreifer das Gelände verlassen. Bei der Fahndung nach ihnen wurden sieben Tatverdächtige im Alter zwischen 19 Jahren und 35 Jahren festgenommen und nach Entnahme von DNA-Proben wieder auf freien Fuß gesetzt.;14.05.2017;Schwetzingen;14.05.2017;https://web.archive.org/web/20170515213855/https://www.bild.de/regional/aktuelles/baden-wuerttemberg/streit-um-fussballplatz-freizeitsportler-51741100.bild.html;2;
3_9;Spekulation um Russenmafia Auftragsmord in Düsseldorf;Die Umstände des Mordes an einer Geschäftsfrau in Düsseldorf heizen Spekulationen über die mögliche Tatbeteiligung einer russischen Mafiagruppe an. Die russischstämmige Frau war am Samstag vor ihrem Haus erstochen worden. Zuvor war sie von angeblichen Auftragskillern erpresst worden. Ein Russe und ein Usbeke waren deswegen im vergangenen September vom Düsseldorfer Landgericht zu mehrjährigen Haftstrafen verurteilt worden. Während der Haupttäter im Gefängnis sitze, sei sein Komplize auf freiem Fuß und verschwunden, bestätigte Staatsanwalt Christoph Kumpa Zeitungsberichte. Dennoch sei dies keine heiße Spur. Die Erpresser hatten angegeben, den Mordauftrag von einem russischen Hintermann erhalten zu haben. Sie boten der Frau an, für 100.000 Euro nicht sie, sondern den Auftraggeber umzubringen. Die 54-Jährige hatte jedoch die Polizei eingeschaltet. Bei einer fingierten Geldübergabe waren die Männer festgenommen worden. Die Mordkommission Galina ermittelt in alle Richtungen. Es kann auch jemand sein, der sich über ihre Geschäfte geärgert hat, sagte Staatsanwalt Kumpa. Die 54-Jährige hatte für ihre Kunden Zollformalitäten für den Handel mit Russland abgewickelt. Am Dienstag fanden Taucher in der Nähe des Tatortes in einem Teich ein Messer. Nun wird untersucht, ob es sich dabei um die Tatwaffe handelt. Nachbarn hatten die Leiche der Geschäftsfrau in deren Garageneinfahrt in einem gepflegten Wohnviertel im Düsseldorfer Süden gefunden. Die Frau lebte seit 18 Jahren mit ihrem Mann in Deutschland. Die Ermittler gehen davon aus, dass der Mörder der Frau in ihrer Garage aufgelauert hat. Wir gehen davon aus, dass es tatsächlich einen Mordauftrag gab, hatte der Vorsitzende Richter bei der Verurteilung der Erpresser am 12. September vergangenen Jahres gesagt.;29. Jan 08;Düsseldorf;29.01.2008;https://web.archive.org/web/20190905213452/https://www.n-tv.de/panorama/Auftragsmord-in-Duesseldorf-article246244.html;3;
3_10;Festnahme 16 Jahre nach Kopfschüssen auf Top-Manager ER soll den Mordauftrag gegeben haben;Essen  Polizisten führen den Mann aus dem Mehrfamilienhaus im Stadtteil Stoppenberg. Neugierige Nachbarn beobachten die Szene, denn Minuten zuvor hat ein mit Maschinenpistolen bewaffnetes Spezialeinsatzkommando die Wohnung gestürmt. Was zu diesem Zeitpunkt keiner ahnt: Dieser Mann wird seit 16 Jahren gesucht. Die Ermittler sind sicher: Er ließ einen Top-Manager für 50.000 Dollar ermorden. Henryk L. (53) soll 1999 in Polen den Mordauftrag erteilt haben. Opfer war damals der Vorstandsvorsitzende einer Versicherung. Piotr K. wurde mit einem Kopfschuss getötet, weil er sich nicht bestechen ließ. Dahinter steckte nach den Ermittlungen die Mafia. Seit einem Monat hatte die polnische Polizei nun Hinweise, dass sich Henryk L., der in Abwesenheit bereits zu 25 Jahren verurteilt worden ist, in Hamburg versteckt hält. Zielfahnder des LKA Hamburg suchten nach dem gefährlichen Mann, orteten schließlich sein Handy  allerdings in Essen. Dort war er seit wenigen Tagen bei einem Landsmann eingezogen. Sofort wurde die Adresse in einem Wohngebiet observiert. Als die Fahnder sicher waren, dass Henryk L. in der Erdgeschoss-Wohnung ist, stürmte das SEK das Haus. Der Pole war blitzschnell überwältigt, er sitzt jetzt in Auslieferungshaft.;20.05.2015;Essen;20.05.2015;https://web.archive.org/web/20190905213956/https://www.bild.de/regional/ruhrgebiet/auftragsmord/mord-auftraggeber-festgenommen-41030064.bild.html;3;
3_11;Drei Polizisten bei Einsatz in Flüchtlingsunterkunft verletzt ;Bei dem Polizeieinsatz am Dienstagnachmittag in der Göttinger Flüchtlingsunterkunft am Schützenanger sind drei Polizisten verletzt worden. Eine Polizistin und ein Kollege erlitten Prellungen durch Tritte und einen Schlag mit einem Rucksack. Ein weiterer Beamter zog sich während des Pfeffersprayeinsatzes der Polizei Reizungen im Gesicht und an den Armen zu. Göttingen Die Stadt hatte die Polizei gegen 16 Uhr gerufen, weil sich ein 20 Jahre alter Mann zu Unrecht in einer Wohnung aufhielt und freiwillig nicht gehen wollte. Gegen seinen Abtransport setzte sich der Mann aus Liberia vehement zur Wehr und verletzte dabei die Beamtin. Bereits zuvor habe unter den Bewohnern ein emotional aufgeheizter Solidarisierungseffekt eingesetzt, erklärte die Polizei. Die Stimmung gegenüber den Einsatzkräften sei zunehmend gereizt und aggressiv geworden: Vermutlich um die gegen den 20-Jährigen geplante Maßnahme zu verhindern, wurden die Polizisten im weiteren Verlauf von etwa zehn bis 15 Personen massiv bedrängt und auch angegangen. Nachdem die Versuche, die Aggressoren mit einfacher körperlicher Gewalt zurückzudrängen, erfolglos blieben, setzten die Beamten Pfefferspray ein, um den 20-Jährigen ins Krankenhaus bringen zu können. Selbstmordabsichten Gegen den 20 Jahre alten ehemaligen Unterkunftsbewohner, dessen Verhalten den Einsatz auslöste, leitete die Polizei ein Ermittlungsverfahren wegen tätlichen Angriffs auf Vollstreckungsbeamte, Widerstands, Körperverletzung und Beleidigung ein. Nachdem er Selbstmordabsichten geäußert hatte, wurde der Liberianer noch am späten Dienstagnachmittag in eine psychiatrische Fachklinik eingeliefert. Die Ermittlungen dauern an. Unter anderem wird geprüft, ob noch weitere Ermittlungsverfahren eingeleitet werden. ;13.06.2018;Göttingen;13.06.2018;https://web.archive.org/web/20190909140056/https://www.goettinger-tageblatt.de/Die-Region/Goettingen/Drei-Polizisten-in-Goettingen-verletzt;2;
3_12;Zahl festgestellter illegaler Migranten weiter steigend;Plauen/Zwickau/Klingenthal/Chemnitz. Die Zahl festgestellter Personen, die im Wege illegaler Migration nach Deutschland gelangten, ist auch in der zurück liegenden Woche im Zuständigkeitsbereich der  Bundespolizeiinspektion Klingenthal weiter gestiegen. Seit Montag  letzter Woche wurden insgesamt 160 Personen aufgegriffen, darunter 41 Kinder. In der Woche davor waren es in der Gesamtzahl 136 Personen  gewesen. An der Spitze der Herkunftsländer steht dabei weiterhin  Syrien, gefolgt von Afghanistan, dem Irak und dem Iran. Im Zuge  weiterer Ermittlungen wurden zudem zwei Verfahren wegen Einschleusen von Ausländern eingeleitet. Die genannten Aufgriffe erfolgten  ausnahmslos in den Zügen bzw. Bahnhöfen entlang der  Sachsen-Franken-Magistrale, für die zwischen Plauen und Zwickau die Bundespolizeiinspektion Klingenthal zuständig ist. Dabei war  insbesondere am vergangenen Wochenende der Hauptbahnhof Zwickau örtlicher Schwerpunkt der Feststellungen.  Da alle Personen im Rahmen  der polizeilichen Sachbearbeitung entsprechende Schutzersuchen äußerten, wurden sie nach Abschluss aller notwendigen Erstmaßnahmen an das Bundesamt für Migration und Flüchtlinge (BAMF) nach Chemnitz  weitergeleitet. Unbegleitete Kinder und Jugendliche übergab die Bundespolizei in die Obhut des zuständigen Jugendamtes. (ots); 21. September 2015;;21.09.2015;https://web.archive.org/web/20190909182401/https://www.wochenendspiegel.de/zahl-festgestellter-illegaler-migranten-weiter-steigend/;2;
